,AAPL,AMZN,BAC,CAT,CVX,DE,GOOGL,JNJ,JPM,MSFT,NVDA,PG,XOM
2023-03-15,1.3120141826341227,1.0286376660618326,1.0388159352272988,1.2055231690425683,1.0840257739022725,1.0512109255324233,1.0837148638740728,0.5669337416543003,1.0018065335777042,1.2775033623649814,1.5320212094861043,0.7197722965667216,1.1170363202294227
2023-03-16,1.314164257601341,1.00475676674994,1.0103330053120758,1.20332492429463,1.1469129408301921,1.0764625940222468,1.0618324008207378,0.5425926565765817,1.0304432131002477,1.279724883271172,1.4939075159079975,0.7038447891511448,1.1770326417066723
2023-03-17,1.3101011258076658,1.01864126591785,1.0097822035079984,1.191463314738645,1.1182752037460748,1.0711514475501767,1.0845332116754873,0.52272526294462,1.033475115026419,1.3030851873904397,1.5193941239911366,0.7023401168074928,1.1385022750995426
2023-03-20,1.3152352105354512,1.0242636683928765,1.0325964998634714,1.1788146104099835,1.1032589348908768,1.0749986885179927,1.0761399365787978,0.5394831253404941,1.0582830584677008,1.2955386691494355,1.5148840679741875,0.7025577642567464,1.1100446204379222
2023-03-21,1.320340371587712,1.0134597246759482,1.0160157815541515,1.1864497337537023,1.0988071439943288,1.0837477956972932,1.0662568492229432,0.5418930932214225,1.0515127575622074,1.2486996691218173,1.5142760406092317,0.7081291366563558,1.1170721794766076
2023-03-22,1.3061746116994624,1.00710334562477,1.0115479770868012,1.1878706594274802,1.110597442403495,1.078421470285076,1.0705889408590084,0.5519689813063888,1.0556557585084179,1.2529577730171422,1.5050781163209968,0.7129606332729654,1.1355181513567683
2023-03-23,1.3068042736478065,1.0076526276142745,1.014039404623782,1.1853068417081576,1.1114423795657937,1.0785311664886459,1.071576273014612,0.5606571831847397,1.056674202911958,1.251390481239768,1.4856421615226008,0.7094207808663995,1.137947103418403
2023-03-24,1.3086649798913101,0.9981643877787556,1.0021057665665505,1.1650498319535787,1.1217338692614944,1.069654372926166,1.079428542757328,0.5582583506049292,1.0472116617282716,1.2626279568542118,1.5189639249822617,0.705733414659715,1.1394079356448779
2023-03-27,1.3112973737745135,0.9961897406354216,1.000493730132529,1.1557605838278004,1.1209713304377176,1.0618526549050908,1.077324727892473,0.5593363904848893,1.0375414382586121,1.265600460651816,1.5160885714602568,0.7117056875333805,1.1354475265945767
2023-03-28,1.3149523044762623,0.9654807094491666,1.019052316956809,1.1362716457636028,1.0502957314003976,1.0490027006169917,1.0641494083017895,0.5876416149315862,1.0528899415381259,1.2645217504069275,1.5268810045086187,0.7241047594512007,1.0903348595723257
2023-03-29,1.3180436272386378,0.9724786647081063,1.017857695193571,1.1366220347045326,1.0484228794455226,1.0480420828249284,1.0652152115754405,0.5855169726891561,1.0517202248270519,1.2665520021955183,1.5238379726491253,0.725460882285526,1.0898403416189717
2023-03-30,1.3167786784598738,0.977238660474315,1.022702120662322,1.1387421305344703,1.0463908722783204,1.0522788354287238,1.0545474525557994,0.5887903970391817,1.0462653275812128,1.2632259467405678,1.5147297824201942,0.7239678632634347,1.0908923911576653
2023-03-31,1.3455781135588867,0.975955271790813,1.0264262116652674,1.1339704607186927,1.0345250037883553,1.0456071912024012,1.0462075312390335,0.5867508784068578,1.0460498685348503,1.262879784349956,1.5260544930094193,0.731723553925786,1.0756490063136923
2023-04-03,1.3166082443952152,0.9767735813866409,1.0301688360477863,1.1442750051398807,1.040581371783578,1.0618900548382406,1.0556232916855741,0.5908783162972013,1.042310984801747,1.2805909981846881,1.5063193791303413,0.7151308714305391,1.0842310799981523
2023-04-04,1.3127397071710893,0.9840395322705028,1.0240964168961482,1.1368635229739619,1.0666347082875087,1.0456780971153978,1.0669642813907394,0.5968323121429341,1.0313248477439698,1.2832674522217977,1.5293349768060087,0.7049068942300599,1.112027681866652
2023-04-05,1.3145871451883027,0.9674728701398829,1.0421076564403708,1.15395819416225,1.0259278924182869,1.0540019548034123,1.0617121308613382,0.6012335446840911,1.0412917627278784,1.2844230499054692,1.5808012531823508,0.691843554779402,1.0879534786519334
2023-04-06,1.3295319430817254,0.9642720719084044,1.0462837528540194,1.134611477643158,1.0142151629128797,1.018784874022936,1.07232196685588,0.5966610455205943,1.02997361647834,1.2855436758605214,1.5977371450491353,0.6940856152431116,1.0824022686347106
2023-04-10,1.3293297178879275,0.9636613987314993,1.0457802765181856,1.1386942168575247,1.0157913402665448,1.021613189808145,1.0672672216456114,0.5974671735719326,1.0314335275489868,1.2823801502155967,1.5994560072606063,0.6940928256874026,1.081171427287479
2023-04-11,1.3330751910255851,0.9720640020967595,1.039380525496117,1.146908690252257,1.0391693954494274,1.0249045636111203,1.0770791273573188,0.5859260495592042,1.0197949573013674,1.2886957024322356,1.6096600542163608,0.6795021623559477,1.1119959725402544
2023-04-12,1.3436037068980546,0.9784757806637687,1.0304261325640554,1.1625505789800978,1.0481408302307655,1.0601180691968821,1.1062350352394232,0.5869457645546337,1.0121061236904532,1.280805905478574,1.5767549406882897,0.6740765706690064,1.115196280836785
2023-04-13,1.3464469580393081,0.979673228712395,1.0308187071099462,1.1628976682681105,1.0465398366605785,1.0630143809433727,1.1089195870412671,0.5864508529039871,1.0114021873840913,1.2818325786522022,1.5709292450207504,0.673731044928128,1.1113943777000705
2023-04-14,1.354758198266797,0.9960521473692161,1.0248486643287666,1.1603256381771996,1.054475262133761,1.0562806847878274,1.1146520341338992,0.5962921924039339,1.0040042912096974,1.2806032149608246,1.5471006685148807,0.6725891771064952,1.1122391229240707
